,Stock,Contract,Type,Underlying,Strike,Expiration,TTM,OI,Volume,Bid,Ask,Price,Moneyness
0,AMZN,AMZN200417C00980000,c,1932.5763,980.0,2020-04-17,0.11578488077118214,0.0,2.0,956.45,961.25,958.85,952.5763
1,AMZN,AMZN200417C01000000,c,1932.5763,1000.0,2020-04-17,0.11578488077118214,0.0,2.0,936.65,942.3,939.4749999999999,932.5763
2,AMZN,AMZN200417C01020000,c,1932.5763,1020.0,2020-04-17,0.11578488077118214,0.0,1.0,917.05,921.2,919.125,912.5763
3,AMZN,AMZN200417C01040000,c,1932.5763,1040.0,2020-04-17,0.11578488077118214,0.0,14.0,901.65,907.0,904.325,892.5763
4,AMZN,AMZN200417C01060000,c,1932.5763,1060.0,2020-04-17,0.11578488077118214,0.0,,882.45,888.05,885.25,872.5763
5,AMZN,AMZN200417C01080000,c,1932.5763,1080.0,2020-04-17,0.11578488077118214,0.0,,857.45,862.2,859.825,852.5763
6,AMZN,AMZN200417C01090000,c,1932.5763,1090.0,2020-04-17,0.11578488077118214,,,0.0,0.0,0.0,842.5763
7,AMZN,AMZN200417C01140000,c,1932.5763,1140.0,2020-04-17,0.11578488077118214,0.0,,797.85,802.8,800.325,792.5763
8,AMZN,AMZN200417C01160000,c,1932.5763,1160.0,2020-04-17,0.11578488077118214,0.0,2.0,777.95,782.65,780.3,772.5763
9,AMZN,AMZN200417C01170000,c,1932.5763,1170.0,2020-04-17,0.11578488077118214,,,0.0,0.0,0.0,762.5763
